Date,Price,Open,High,Low,Vol.,Change %
27/12/2013,40231.68,39858.23,40248.85,39911.56,,0.0094
24/12/2013,39858.23,39906.76,39996.56,39816.39,,-0.0012
23/12/2013,39906.76,39562.75,39906.76,39562.75,,0.0087
20/12/2013,39562.75,39760.43,39652.28,39430.42,,-0.005
19/12/2013,39760.43,39383.33,39861.7,39318.25,,0.0096
18/12/2013,39383.33,39130.37,39383.33,39129.09,,0.0065
17/12/2013,39130.37,39763.61,39763.61,39109.45,,-0.0142
16/12/2013,39695.34,38831.59,39703.84,38638.88,,0.0222
13/12/2013,38831.59,38841.49,39372.9,38761.97,,-0.0003
12/12/2013,38841.49,38844.17,38841.49,38561.19,,-0.0001
11/12/2013,38844.17,38961.6,38994.77,38810.39,,-0.003
10/12/2013,38961.6,38747.51,38964.6,38505.45,,0.0055
09/12/2013,38747.51,38738.55,38747.51,38545.75,,0.0002
06/12/2013,38738.15,38864.84,38835.71,38676.29,,-0.0033
05/12/2013,38864.84,38990.2,39006.22,38797.09,,-0.0032
04/12/2013,38990.2,38955.42,39065.17,38909.7,,0.0009
03/12/2013,38955.42,39045.07,39126.78,38890.46,,-0.0023
02/12/2013,39045.07,38920.85,39045.07,38875.59,,0.0032
29/11/2013,38920.85,38928.65,38928.65,38812.4,,-0.0002
28/11/2013,38928.65,39011.31,39011.44,38808.4,,-0.0021
27/11/2013,39011.31,38975.16,39012.65,38809.39,,0.0009
26/11/2013,38975.16,39222.02,39100.41,38839.66,,-0.0063
25/11/2013,39222.02,39246.05,39246.64,39173.37,,-0.0006
22/11/2013,39246.05,39119.88,39250.93,39068.01,,0.0032
21/11/2013,39119.88,38815.64,39151.66,38962.95,,0.0078
20/11/2013,38815.64,38255.86,38815.64,38255.86,,0.0146
19/11/2013,38255.86,38053.75,38315.14,38114.09,,0.0053
18/11/2013,38053.75,37883.53,38064.32,37780.7,,0.0045
15/11/2013,37883.53,37772.86,37937.61,37770.59,,0.0029
14/11/2013,37772.86,37949.11,38293.59,37772.86,,-0.0046
13/11/2013,37949.11,38293.59,38293.59,37870.87,,-0.009
12/11/2013,38293.59,37898.3,38293.59,37866.22,,0.0104
11/11/2013,37898.3,37870.87,37902.49,37834.02,,0.0007
08/11/2013,37870.87,38125.91,38125.91,37870.87,,-0.0067
07/11/2013,38125.91,38125.18,38265.79,38056.49,,0
06/11/2013,38125.18,38054.23,38125.18,38041.44,,0.0019
05/11/2013,38054.23,37937.61,38054.23,37373.09,,0.0031
04/11/2013,37937.61,37765.16,37937.61,37373.09,,0.0045
01/11/2013,37765.82,37622.74,37792.79,37572.73,,0.0038
31/10/2013,37622.74,37373.09,37633,37312.51,,0.0067
30/10/2013,37373.09,37514.55,37611.65,37278.34,,-0.0038
29/10/2013,37514.55,37278.34,37611.65,37278.34,,0.0063
28/10/2013,37278.34,37461.94,37611.65,37278.34,,-0.0049
25/10/2013,37461.94,37611.53,37636.04,37426.96,,-0.004
24/10/2013,37611.65,37408.56,37612.86,37369.13,,0.0054
23/10/2013,37408.56,37368.1,37458.7,37265.17,,0.0011
22/10/2013,37368.1,37263.16,37490.34,37251.58,,0.0028
21/10/2013,37263.16,37339.14,37349.74,37201.61,,0.0002
17/10/2013,37257.35,37051.14,37257.35,36962.63,,0.0056
14/10/2013,37051.14,36991.61,37259.65,36904.52,,0.0016
11/10/2013,36991.62,36857.22,37259.65,36857.22,,0.0008
10/10/2013,36962.63,37259.65,37259.65,36857.22,,-0.008
09/10/2013,37259.65,36904.52,37259.65,36831.03,,0.0096
08/10/2013,36904.52,36857.22,36925.82,36826.34,,0.0013
07/10/2013,36857.22,36925.82,36925.82,36585.08,,-0.0019
04/10/2013,36925.82,36436.98,36925.82,36436.98,,0.0026
03/10/2013,36831.03,36908.06,36831.03,36158.04,,-0.0021
02/10/2013,36908.06,36585.08,36908.06,36143.56,,0.0088
30/09/2013,36585.08,36162.88,36585.08,36056.02,,0.0041
27/09/2013,36436.98,36162.88,36438.11,36148.75,,0.0077
26/09/2013,36158.04,36143.56,36216.12,36110.47,,0.0004
25/09/2013,36142.44,36056.6,36211.12,36055.97,,0.0024
24/09/2013,36056.02,36088.64,36089.13,35965.53,,-0.0009
23/09/2013,36088.64,36206.51,36207.32,36040.88,,-0.0028
20/09/2013,36188.72,35899.16,36196.02,35862.25,,0.0083
19/09/2013,35891.91,35766.02,36004.61,35765.71,,0.0035
18/09/2013,35765.71,35852.59,35882.67,35708.57,,-0.0024
17/09/2013,35851.38,35861.88,35960.98,35696.79,,-0.0003
16/09/2013,35861.88,36098.07,36099.87,36038.15,,-0.0065
13/09/2013,36098.07,36245.65,36339.51,36110.8,,-0.0035
12/09/2013,36224.45,36259.66,36261.59,36093.91,,-0.001
11/09/2013,36259.66,36113.13,36260.01,36037.88,,0.0041
10/09/2013,36113.13,36367.59,36367.65,36110.53,,-0.007
09/09/2013,36367.59,36403.95,36483.22,36358.22,,-0.001
06/09/2013,36403.95,36477.04,36502.28,36379.9,,-0.002
05/09/2013,36476.3,36215.57,36743.39,36214.53,,0.0072
04/09/2013,36215.57,36230.83,36651.3,36121.85,,-0.0004
03/09/2013,36230.83,36337.3,36407.43,36243.6,,-0.0029
02/09/2013,36337.15,36247.86,36363.3,36186.85,,0.0024
30/08/2013,36248.53,36400.38,36428.19,36188.38,,-0.0042
29/08/2013,36400.38,36298.85,36407.92,36221.4,,0.0028
28/08/2013,36299.27,36480.24,36501.79,36167.7,,-0.005
27/08/2013,36480.24,36526.74,36549.29,36469.47,,-0.0013
26/08/2013,36526.69,36577.08,36669.39,36510.2,,-0.0014
23/08/2013,36577.28,36563.89,36664.15,36524.08,,0.0004
22/08/2013,36563.89,36345.38,36571.62,36345.33,,0.006
21/08/2013,36345.33,36558.5,36584.61,36315.37,,-0.0058
20/08/2013,36558.8,36787.26,36800.68,36528.13,,-0.0066
19/08/2013,36800.68,36878.47,37005.5,36596.18,,-0.005
16/08/2013,36986.94,37161.89,37221.7,36979.6,,-0.0034
15/08/2013,37111.64,37103.67,37107.38,36807.73,,0.0002
14/08/2013,37103.67,37589.6,37630.54,37058.81,,-0.0129
13/08/2013,37589.6,37813.63,37841.31,37575.18,,-0.0059
12/08/2013,37813.43,38038.79,38080.88,37766.18,,-0.0059
07/08/2013,38037.85,38227.63,38277.47,38034,,-0.005
06/08/2013,38227.63,38350.96,38404.5,38178.98,,-0.0032
05/08/2013,38350.96,38424.34,38522.74,38297.61,,-0.0019
02/08/2013,38424.34,38292.07,38450.97,38267.83,,0.0035
01/08/2013,38292.07,37910.27,38292.36,37910.27,,0.01
31/07/2013,37914.33,37806.45,37931.17,37806.45,,0.0029
30/07/2013,37806.45,37562.5,37910.57,37562.08,,0.0065
29/07/2013,37562.5,37149.71,37564.09,37145.65,,0.0112
26/07/2013,37145.65,37286.5,37322.26,37127.86,,-0.0038
25/07/2013,37286.5,37568.27,37604.33,37239.03,,-0.0071
24/07/2013,37554.01,37885.05,37898.34,37412.1,,-0.0088
23/07/2013,37885.58,38092.76,38142.25,37833.56,,-0.0054
22/07/2013,38090.75,38328.29,38339.37,38050.11,,-0.0062
19/07/2013,38328.29,38334.72,38391.23,38296.68,,-0.0002
18/07/2013,38334.54,37983.75,38337.76,37975.34,,0.0095
17/07/2013,37975.34,37885.1,38004.31,37857.34,,0.0024
16/07/2013,37885.66,37720.32,37885.87,37701.49,,0.0044
15/07/2013,37720.32,37377.67,37715.78,37377.67,,0.009
12/07/2013,37382.49,37327.81,37460.24,37327.81,,0.0015
11/07/2013,37327.67,37128.4,37337.6,37128.4,,0.0054
10/07/2013,37128.4,37014.04,37187.25,37014.04,,0.0031
09/07/2013,37014.14,36791.04,37093.22,36790.14,,0.0061
08/07/2013,36790.14,36926.29,36926.29,36766.87,,-0.0037
05/07/2013,36926.29,36510.39,37021.67,36372.04,,0.0114
04/07/2013,36509.64,35949.69,36514.43,35948.58,,0.0156
03/07/2013,35949.01,36041.65,36063.7,35945.99,,-0.0026
02/07/2013,36043.48,35860.97,36069.14,35832.16,,0.0059
01/07/2013,35832.16,36164.79,36172.16,35819.69,,-0.0091
28/06/2013,36159.87,36468.68,36538.27,36153.06,,-0.0085
27/06/2013,36468.25,36114.94,36501.45,36095.28,,0.0103
26/06/2013,36096.42,35750.99,36244.19,35730.77,,0.0097
25/06/2013,35751.4,36464.35,36544.2,34835.5,,-0.0196
24/06/2013,36464.35,36467.1,36464.39,36464.39,,0
21/06/2013,36464.39,36963.77,36973.93,36441.6,,-0.0135
20/06/2013,36963.77,37135.74,37314.11,36890.3,,-0.0046
19/06/2013,37135.74,37024.72,37135.36,36698.84,,0.003
18/06/2013,37024.72,37085.12,37293.29,36953.23,,-0.0016
17/06/2013,37085.12,37249.93,37272.49,37055.06,,-0.0044
14/06/2013,37249.93,37406.64,37563.39,36726.85,,-0.0042
13/06/2013,37406.73,38915.54,38915.54,36112.92,,-0.0388
12/06/2013,38915.54,40013.2,40743.59,38737.86,,-0.0274
11/06/2013,40012.66,39737.8,40165.02,39702.09,,0.0069
10/06/2013,39737.8,39565.28,39964.57,38028.13,,0.0044
07/06/2013,39564.79,39510.3,40364.73,39475.67,,0.0014
06/06/2013,39510.11,39453.64,40716.06,39369.05,,0.0014
05/06/2013,39453.23,38486.08,39456.87,38463.77,,0.0251
04/06/2013,38486.08,37822.99,38509.24,37818.07,,0.0175
03/06/2013,37822.99,37790.64,37893.41,37720.38,,0.0007
31/05/2013,37794.75,38018.93,38018.93,37628.26,,-0.0058
30/05/2013,38016.8,37358.74,38040.06,37358.74,,0
28/05/2013,38016.8,37386.3,37392.89,37282.8,,0.0169
27/05/2013,37386.36,37350.97,37518.44,37320.28,,0.001
24/05/2013,37350.53,36472.87,36472.43,36472.43,,0.0241
23/05/2013,36472.43,37332.06,37466.5,36514.65,,-0.0211
22/05/2013,37259.91,37046.63,37471.61,36985.14,,0.0058
21/05/2013,37046.63,36818.09,37212.34,36650.51,,0.0062
20/05/2013,36817.75,36908.12,37116.48,36721.23,,-0.0024
17/05/2013,36907.81,36400.43,36927.69,36378.44,,0.0139
16/05/2013,36400.16,36236.7,36405.18,36236.49,,0.0045
15/05/2013,36236.49,35994.87,36236.29,35957.23,,0.0067
14/05/2013,35994.67,35956.46,36007.32,35846.75,,0.0011
13/05/2013,35956.05,36010.24,36162.05,35861.49,,-0.0015
10/05/2013,36010.28,35782.6,36010.24,35710.42,,0.0064
09/05/2013,35782.09,35486.91,35812.07,35456.51,,0.0083
08/05/2013,35486.44,34815.24,35496.14,34774.35,,0.0193
07/05/2013,34815.24,34935.14,34992.79,34350.7,,-0.0034
06/05/2013,34935.62,35099.15,35232.38,35099.15,,-0.0049
03/05/2013,35109.33,34502.16,35116.35,34501.5,,0.0176
02/05/2013,34502.38,33440.57,34528.52,33417.12,,0.0318
30/04/2013,33440.57,33359.23,33483.23,33021.48,,0.0124
29/04/2013,33030.83,33159.08,33345.05,32921.8,,-0.0039
26/04/2013,33159.08,33018.82,33295.48,32932.18,,-0.0034
25/04/2013,33271.34,33432.62,33550.44,33095.26,,-0.0048
24/04/2013,33432.68,33086.29,33612.4,33086.29,,0.0104
23/04/2013,33090.18,33069.59,33124.19,33042.06,,0
22/04/2013,33090.05,32993.97,33190.15,32963.69,,0.0029
19/04/2013,32993.97,32885.58,33041.8,32885.58,,-0.0102
18/04/2013,33334.67,33350.71,33363.34,32840.54,,-0.0005
17/04/2013,33352.97,33334.67,33714.15,33334.67,,0.0006
16/04/2013,33334.27,33551.96,33610.54,33322.31,,-0.0059
15/04/2013,33532.89,33514.14,33706.12,33388.22,,0.0006
12/04/2013,33514.14,33532.26,33546.76,33433.82,,0.0014
11/04/2013,33466.76,33642.84,33776.88,33552.18,,-0.0059
10/04/2013,33665.58,34060.46,34089.01,33266.12,,-0.0124
09/04/2013,34089.01,34810.25,34859.2,34065.68,,-0.0207
08/04/2013,34810.25,34295.48,34828.07,34292.6,,0.0148
05/04/2013,34301.37,34353.85,34364.68,34232.42,,-0.0011
04/04/2013,34339.65,34585.06,34764.09,34326.92,,-0.0061
03/04/2013,34548.73,34351.87,34875.5,34227.49,,0.0057
02/04/2013,34351.87,33540.82,34444.31,33489.04,,0.0243
28/03/2013,33536.25,33458.14,33603.29,33137.46,,0.002
27/03/2013,33468.89,33429.46,33506.88,33361.96,,0.0012
26/03/2013,33429.46,33467.87,33580.53,33395.46,,-0.0011
25/03/2013,33467.78,33506.88,33621.61,33415.53,,-0.0012
22/03/2013,33506.88,33361.9,33601.57,33350.72,,0.0043
21/03/2013,33361.96,33207.15,33423.04,33154.56,,0.0047
20/03/2013,33207.21,33296.54,33323.18,33177.72,,-0.0027
19/03/2013,33298.74,33244.01,33415.43,33232.22,,0.0017
18/03/2013,33243.54,32950.08,33264.7,32950.08,,0.0089
15/03/2013,32950.08,33207.02,33357.16,32890.36,,-0.0077
14/03/2013,33207.02,33361.26,33380.14,33273.12,,-0.0045
13/03/2013,33357.16,33351.71,33488.42,33250.04,,0.0002
12/03/2013,33351.71,32890.36,33362.76,32857.94,,0.014
11/03/2013,32890.36,32849.11,32909.12,32811.55,,0.0013
08/03/2013,32849.11,32772.73,32947.13,32731.08,,0.0023
07/03/2013,32772.73,32731.08,32796.89,32578.56,,0.0013
06/03/2013,32731.08,32784.27,32825.8,32703.54,,-0.0016
05/03/2013,32784.56,32947.83,32997.86,32716.27,,-0.0049
04/03/2013,32947.13,33186.81,33233.33,32934.07,,-0.0071
01/03/2013,33183.2,33075.92,33184.22,32701.85,,0.0033
28/02/2013,33075.14,33736.68,33847.39,32997.66,,-0.0196
27/02/2013,33736.82,33613.87,33765.57,33613.16,,0.0037
26/02/2013,33613.87,33811.08,34664.79,33115.89,,-0.0058
25/02/2013,33811.08,33895.08,33944.95,33751.88,,-0.0025
22/02/2013,33895.08,33506.78,34249.97,33505.99,,0.0116
21/02/2013,33506.6,33707.4,33742.99,33335.88,,-0.006
20/02/2013,33708.18,33617.41,33816.04,33335.02,,0.0112
19/02/2013,33335.11,33250.85,33337.16,33068.14,,0.0025
18/02/2013,33251.51,33258.3,33320.56,32999.01,,-0.0002
15/02/2013,33258.45,33342.14,33391.61,32943.29,,-0.0025
14/02/2013,33342.02,33352.23,33483.44,32919.11,,-0.0004
13/02/2013,33355.54,33487.82,33567.03,33301.43,,-0.004
12/02/2013,33487.82,33511.94,33645.35,33388.77,,-0.0007
11/02/2013,33511.63,33284.92,33530.69,33284.83,,0.0059
08/02/2013,33313.49,33219.48,33382.41,33061.94,,0.0028
07/02/2013,33219.2,33460.39,33556.82,33206.68,,-0.0072
06/02/2013,33460.14,33064.62,33503.87,33019.69,,0.012
05/02/2013,33064.37,32684.13,33248.03,32516.93,,0.0116
04/02/2013,32685.03,32409.43,32687.05,32105.66,,0.0084
01/02/2013,32413.03,31858.83,32414.21,31853.19,,0.0176
31/01/2013,31853.19,31815.45,31955.94,31548.42,,0.0012
30/01/2013,31815.45,31573.51,31825.68,31514.65,,0.0077
29/01/2013,31571.46,31477.7,31587.68,31475.69,,0.0031
28/01/2013,31474.88,31584.89,31722.29,31313.74,,-0.0034
25/01/2013,31583.49,31447.33,31641.38,31151.27,,0.0044
23/01/2013,31446.22,30985.34,31447.33,30770.86,,0.0149
22/01/2013,30983.83,30843.06,30997.01,30566.2,,0.0046
21/01/2013,30842.54,30927.18,31025.95,30804.04,,-0.0027
18/01/2013,30927.18,30611.92,30928.6,30307.94,,0.0199
17/01/2013,30324.86,30094.55,30385.1,29915.57,,0.0077
16/01/2013,30093.83,29686.95,30109.78,29665.97,,0.0137
15/01/2013,29686.95,29309.7,29687.81,29309.7,,0.0129
14/01/2013,29309.7,29181.54,29316.41,29124.82,,0.0037
11/01/2013,29202.01,28697.15,29267.19,28688.22,,0.0176
10/01/2013,28695.59,28957.28,28976.64,28567.08,,-0.009
09/01/2013,28956.83,29089.8,29205.18,28926.89,,-0.0046
08/01/2013,29089.52,28986.2,29188.76,28956.39,,0.0036
07/01/2013,28986.2,28501.7,28988.28,28501.7,,0.0184
04/01/2013,28463.3,28455.72,28508.85,28441.39,,0.0008
03/01/2013,28441.39,28505.75,28681.28,28386.39,,-0.0021
02/01/2013,28501.21,28078.81,28503.64,28078.81,,0.015
31/12/2012,28078.81,27866.51,28281.85,27866.51,,0.0076
28/12/2012,27866.55,27745.07,27906.94,27737.69,,0.0046
27/12/2012,27737.69,27346.27,27741.32,27318.51,,0.0143
24/12/2012,27347.08,27401.14,27523.92,27277.42,,-0.002
21/12/2012,27402.06,27508.09,27706.08,27395.96,,-0.0039
20/12/2012,27508.09,27349.11,27516.04,27348.85,,0.0058
19/12/2012,27350.52,27438.26,27484.93,27305.94,,-0.0032
18/12/2012,27437.76,27500.05,27562.31,27277.72,,-0.002
17/12/2012,27492.89,27685.54,27704.98,27473.74,,-0.007
14/12/2012,27685.54,27662.01,27734.56,27640.17,,0.0008
13/12/2012,27663.52,27518.67,27729.23,27377.91,,0.0054
12/12/2012,27516.07,27050.2,27516.07,27042.44,,0.0172
11/12/2012,27050.2,26822.09,27081.36,26813.91,,0.0085
10/12/2012,26822.09,26671.72,26835.36,26671.72,,0.0057
07/12/2012,26670.22,26551.48,26674.86,26498.1,,0.0047
06/12/2012,26546.2,26443.13,26564.96,26426.6,,0.0042
05/12/2012,26435.89,26381.12,26484.7,26381.12,,0.002
04/12/2012,26382.54,26371.82,26408.46,26317.31,,0.0001
03/12/2012,26380.68,26494.69,26501.13,26435.39,,-0.0043
30/11/2012,26495.1,26405.17,26495.1,26380.68,,0.0035
29/11/2012,26402.15,26344.9,26419.91,26342.85,,0.0023
28/11/2012,26342.85,26232.69,26345.5,26215.43,,0.0044
27/11/2012,26226.25,26360.87,26443.33,26252,,-0.0052
26/11/2012,26363.99,26322.18,26466.83,26302.6,,0.0016
23/11/2012,26322.5,26273.17,26324,26263.16,,0.002
22/11/2012,26269.61,26324.14,26378.21,26235.95,,-0.0013
21/11/2012,26303.41,26324.88,26449.5,26265.62,,-0.0021
20/11/2012,26358.73,26266.66,26359.14,26265.1,,0.0035
19/11/2012,26267.57,26400.94,26459.83,26013.58,,-0.0051
16/11/2012,26400.94,26356.63,26401.15,26336.39,,0.0017
15/11/2012,26356.63,26344.62,26409.6,26323.22,,0.0004
14/11/2012,26346.7,26290.42,26413.53,26269.16,,0.0021
13/11/2012,26290.42,26609.34,26609.58,26243.27,,-0.012
12/11/2012,26609.34,26216.89,26267.56,26103.24,,-0.0041
09/11/2012,26718.3,26883.76,26883.76,26692.43,,-0.0062
08/11/2012,26883.76,26792.27,26885.81,26667.99,,0.0034
07/11/2012,26792.27,26724.02,26880.03,26625.11,,0.0026
06/11/2012,26724.02,26600.1,26726.45,26599.1,,0.0047
05/11/2012,26600.1,26559.55,26631.8,26512.45,,0.0015
02/11/2012,26559.55,26587.74,26602.54,26504.8,,-0.0016
01/11/2012,26602.54,26427.78,26803.96,26427.37,,0.0065
31/10/2012,26430.92,26739.22,26781.06,26283.9,,-0.0115
30/10/2012,26739.22,26982.55,27038.51,26706.23,,-0.009
29/10/2012,26982.55,26876.07,27116.51,26875.83,,0.004
24/10/2012,26876.07,27192.24,27245.04,26875.26,,-0.0125
23/10/2012,27217.27,27258.9,27272.57,27146.52,,-0.002
22/10/2012,27272.57,27296.18,27312.88,27251.37,,-0.0009
19/10/2012,27296.36,27271.88,27342.03,27266.17,,0.0009
18/10/2012,27271.5,27188.37,27346.87,27188.37,,0.0028
17/10/2012,27194.13,27109.62,27292.39,26971.02,,0.0031
16/10/2012,27109.62,27076.49,27126.55,27008.15,,0.0012
15/10/2012,27077.66,27296.17,27306.74,27077.66,,-0.0077
12/10/2012,27287.85,27371.08,27403.26,27251.74,,-0.003
11/10/2012,27371.3,27013.31,27372.86,27006.77,,0.0135
10/10/2012,27006.77,26868.92,27075.04,26840.87,,0.0062
09/10/2012,26840.87,26620.22,26846.91,26486.88,,0.0083
08/10/2012,26618.7,26445.14,26650.23,26435.17,,0.0067
05/10/2012,26442.67,26447.89,26492.15,26358.99,,-0.0002
04/10/2012,26448.61,26448.61,26448.61,26448.61,,0
03/10/2012,26448.61,26005.12,26209.45,25951.22,,0.0164
02/10/2012,26023.1,26011.64,26193.92,25934.13,,0.0004
28/09/2012,26011.64,25710.55,26039.73,25658.85,,0.0117
27/09/2012,25710.55,25774.7,25790.66,25680.41,,-0.0025
26/09/2012,25774.53,25947.6,25963.63,25770.43,,-0.0067
25/09/2012,25947.6,25841.05,26066.97,25836.78,,0.0042
24/09/2012,25839,25875.34,25922.76,25817.25,,-0.0013
21/09/2012,25873.71,25875.75,25970.3,25803.01,,-0.0001
20/09/2012,25875.31,25642.83,25905.85,25571.3,,0.0091
19/09/2012,25642.39,25473.67,25737.52,25456.01,,0.0073
18/09/2012,25456.01,25340.42,25425.23,25262.2,,0.0032
17/09/2012,25373.83,25340.43,25377.03,25314.13,,0.0014
14/09/2012,25337.18,25148.6,25365.47,25126.44,,0.0075
13/09/2012,25148.48,24841.24,25148.84,24839.87,,0.0124
12/09/2012,24839.87,24568.58,24855.81,24552.16,,0.011
11/09/2012,24568.58,24695.88,24695.88,24486.35,,-0.0042
10/09/2012,24671.47,24838.7,24969.81,24694.12,,-0.0067
07/09/2012,24838.7,24563.22,24840.15,24563.22,,0.0112
06/09/2012,24563.22,24358.62,24587.97,24336.24,,0.0084
05/09/2012,24358.62,24012.57,24378.37,23964.59,,0.0144
04/09/2012,24012.57,23864.85,23875.01,23853.66,,0.0062
03/09/2012,23864.05,23750.33,23867.54,23735.04,,0.0048
31/08/2012,23750.82,23704.34,23758.28,23664.72,,0.002
30/08/2012,23704.34,23671.93,23750,23664.75,,0.0014
29/08/2012,23670.11,23531.63,23674.89,23510.17,,0.0059
28/08/2012,23531.63,23490.96,23549.74,23438.43,,0.0017
27/08/2012,23491.17,23399.58,23491.25,23368.35,,0.0039
24/08/2012,23399.58,23186.73,23509.85,23169.82,,0.0092
23/08/2012,23186.73,23199.03,23217.47,23154.86,,-0.0005
22/08/2012,23199.03,23151.94,23222.9,23136.79,,0.0025
17/08/2012,23141.08,23066.74,23141.28,23021.17,,0.0032
16/08/2012,23066.74,23106.08,23151.02,22991.66,,-0.0017
15/08/2012,23105.05,23125.71,23146.53,23093.58,,-0.0009
14/08/2012,23125.32,23273.56,23295.59,23094.6,,-0.0064
13/08/2012,23273.56,23239.03,23317.05,23238,,0.0015
10/08/2012,23239.09,23178.87,23251.77,23158.16,,0.0026
09/08/2012,23178.87,23166.58,23186.38,23143.37,,0.0005
08/08/2012,23166.58,23392.24,23439.73,23157.41,,-0.0096
07/08/2012,23391.79,23419.59,23459.7,23354.38,,-0.0011
06/08/2012,23418.66,23523.16,23564.34,23420.06,,-0.0044
03/08/2012,23523.16,23488.79,23521.9,23444.4,,0.0015
02/08/2012,23488.62,23329.34,23540.72,23323.93,,0.0068
01/08/2012,23329.34,23061.38,23335.98,23060.97,,0.0116
31/07/2012,23061.38,23302.64,23363.33,23021.47,,-0.0103
30/07/2012,23302.22,23292.8,23302.68,23243.66,,0.0004
27/07/2012,23292.8,23116.6,23297.99,22799.39,,0.0076
26/07/2012,23116.61,23122.92,23129.82,22893.55,,-0.0006
25/07/2012,23129.82,23169.24,23218.41,23123.45,,-0.0017
24/07/2012,23169.24,23381.05,23412.31,23109.62,,-0.0091
23/07/2012,23381.05,23109.15,23401.28,23016.5,,0.0124
20/07/2012,23095.31,23098.21,23166.65,22913.49,,-0.0001
19/07/2012,23098.21,23277.3,23341.87,23034.35,,-0.0077
18/07/2012,23277.3,23049.42,23277.85,23038.04,,0.0103
17/07/2012,23039.27,22981.28,23046.73,22918.14,,0.0027
16/07/2012,22978.14,22741.06,22987.49,22737.9,,0.0104
13/07/2012,22741.06,22491.98,22746.6,22483.14,,0.011
12/07/2012,22492.96,22253.71,22495,22160.6,,0.0108
11/07/2012,22253.71,22141.16,22264.35,22120.47,,0.006
10/07/2012,22120.47,22190.28,22195.02,22101.51,,-0.0032
09/07/2012,22191.14,22110.91,22191.14,21690.54,,0.0036
06/07/2012,22110.91,22049.66,22163.22,22049.29,,0.0028
05/07/2012,22049.3,21932.76,22077.83,21930.9,,0.0054
04/07/2012,21930.9,21697.72,21933.57,21683.53,,0.0111
03/07/2012,21690.54,21571.67,21691.09,21570.62,,0.0055
02/07/2012,21571.67,21600.55,21641.91,21529.69,,-0.0013
29/06/2012,21599.57,21542.24,21608.56,21542.24,,0.0027
28/06/2012,21542.24,21570.6,21574.49,21512.28,,-0.0015
27/06/2012,21573.84,21347.17,21385.51,21347.17,,0.0106
26/06/2012,21347.17,21356.77,21398.44,21308.84,,-0.0005
25/06/2012,21357.22,21394.77,21395.53,21332.14,,-0.0018
22/06/2012,21394.77,21343.49,21401.53,21339.97,,0.0022
21/06/2012,21348.11,21431.67,21513.15,21265.09,,-0.0076
20/06/2012,21510.71,21044.7,21445.33,21041.99,,0.0203
19/06/2012,21082.11,21069.44,21110.69,20911.1,,0.0026
18/06/2012,21028.39,21184.31,21222.55,21028.39,,-0.0074
15/06/2012,21184.58,21251.91,21277.32,21166.08,,-0.0032
14/06/2012,21251.91,21209.77,21219.56,21144.81,,-0.0022
13/06/2012,21298.63,21154.56,21210.58,21154.56,,0.0028
12/06/2012,21239.52,21125.87,21173.12,21056.09,,0.0027
11/06/2012,21183.34,20902.91,21123.29,20901.49,,0.0134
08/06/2012,20902.95,21114.29,21118.06,20902.95,,-0.01
07/06/2012,21114.69,21382.65,21408.52,21114.69,,-0.0126
06/06/2012,21383.61,21632.59,21689.85,21383.61,,-0.0115
